tanggal,pm10,so2,co,o3,no2,max,critical,categori,lokasi_spku
2019-04-07,72.0,21.0,41.0,243.0,13.0,243.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-04-08,57.0,22.0,24.0,235.0,17.0,235.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-04-09,72.0,25.0,27.0,127.0,18.0,127.0,O3,TIDAK SEHAT,DKI3
2019-04-10,82.0,25.0,32.0,199.0,27.0,199.0,O3,TIDAK SEHAT,DKI3
2019-04-11,69.0,23.0,23.0,153.0,17.0,153.0,O3,TIDAK SEHAT,DKI3
2019-04-12,55.0,22.0,38.0,78.0,10.0,78.0,O3,SEDANG,DKI2
2019-04-13,55.0,21.0,42.0,62.0,10.0,62.0,O3,SEDANG,DKI2
2019-04-14,45.0,22.0,37.0,112.0,14.0,112.0,O3,TIDAK SEHAT,DKI3
2019-04-15,64.0,22.0,39.0,122.0,23.0,122.0,O3,TIDAK SEHAT,DKI3
2019-04-16,62.0,22.0,43.0,119.0,16.0,119.0,O3,TIDAK SEHAT,DKI5
2019-04-17,69.0,22.0,39.0,80.0,16.0,80.0,O3,SEDANG,DKI4
2019-04-18,73.0,21.0,26.0,111.0,16.0,111.0,O3,TIDAK SEHAT,DKI3
2019-04-19,60.0,22.0,21.0,42.0,9.0,60.0,PM10,SEDANG,DKI4
2019-04-20,33.0,21.0,16.0,105.0,20.0,105.0,O3,TIDAK SEHAT,DKI3
2019-04-21,60.0,22.0,27.0,110.0,16.0,110.0,O3,TIDAK SEHAT,DKI3
2019-04-22,60.0,23.0,24.0,63.0,9.0,63.0,O3,SEDANG,DKI3
2019-04-23,63.0,24.0,18.0,73.0,10.0,73.0,O3,SEDANG,DKI3
2019-04-24,57.0,22.0,20.0,72.0,15.0,72.0,O3,SEDANG,DKI3
2019-04-25,67.0,22.0,45.0,85.0,12.0,85.0,O3,SEDANG,DKI3
2019-04-26,42.0,21.0,22.0,124.0,22.0,124.0,O3,TIDAK SEHAT,DKI3
2019-04-27,55.0,21.0,38.0,90.0,11.0,90.0,O3,SEDANG,DKI3
2019-04-28,65.0,22.0,46.0,78.0,11.0,78.0,O3,SEDANG,DKI5
2019-04-29,56.0,22.0,35.0,130.0,19.0,130.0,O3,TIDAK SEHAT,DKI3
2019-04-30,59.0,22.0,29.0,111.0,21.0,111.0,O3,TIDAK SEHAT,DKI3
2019-05-01,53.0,21.0,29.0,80.0,11.0,80.0,O3,SEDANG,DKI5
2019-05-02,48.0,13.0,18.0,29.0,6.0,48.0,PM10,BAIK,DKI3
2019-05-03,50.0,26.0,24.0,99.0,16.0,99.0,O3,SEDANG,DKI3
2019-05-04,72.0,22.0,32.0,92.0,15.0,92.0,O3,SEDANG,DKI3
2019-05-05,59.0,22.0,34.0,91.0,15.0,91.0,O3,SEDANG,DKI5
2019-05-06,52.0,16.0,22.0,93.0,13.0,93.0,O3,SEDANG,DKI3
2019-05-07,71.0,18.0,31.0,89.0,16.0,89.0,O3,SEDANG,DKI3
2019-05-08,77.0,23.0,52.0,132.0,21.0,132.0,O3,TIDAK SEHAT,DKI3
2019-05-09,69.0,23.0,32.0,149.0,22.0,149.0,O3,TIDAK SEHAT,DKI3
2019-05-10,57.0,22.0,26.0,87.0,16.0,87.0,O3,SEDANG,DKI2
2019-05-11,52.0,21.0,22.0,65.0,13.0,65.0,O3,SEDANG,DKI5
2019-05-12,69.0,22.0,24.0,76.0,12.0,76.0,O3,SEDANG,DKI4
2019-06-01,63.0,23.0,19.0,104.0,15.0,104.0,O3,TIDAK SEHAT,DKI2
2019-06-02,70.0,23.0,23.0,106.0,14.0,106.0,O3,TIDAK SEHAT,DKI2
2019-06-03,55.0,23.0,18.0,89.0,10.0,89.0,O3,SEDANG,DKI3
2019-06-04,75.0,24.0,20.0,82.0,11.0,82.0,O3,SEDANG,DKI3
2019-06-05,82.0,25.0,26.0,65.0,13.0,82.0,PM10,SEDANG,DKI4
2019-06-06,51.0,23.0,11.0,75.0,9.0,75.0,O3,SEDANG,DKI3
2019-06-07,51.0,24.0,11.0,54.0,8.0,54.0,O3,SEDANG,DKI4
2019-06-08,50.0,22.0,13.0,105.0,9.0,105.0,O3,TIDAK SEHAT,DKI2
2019-06-09,51.0,23.0,18.0,98.0,15.0,98.0,O3,SEDANG,DKI5
2019-06-10,57.0,23.0,20.0,88.0,16.0,88.0,O3,SEDANG,DKI5
2019-06-11,57.0,24.0,22.0,105.0,22.0,105.0,O3,TIDAK SEHAT,DKI5
2019-06-12,68.0,24.0,22.0,108.0,18.0,108.0,O3,TIDAK SEHAT,DKI5
2019-06-13,79.0,24.0,25.0,148.0,21.0,148.0,O3,TIDAK SEHAT,DKI4
2019-06-14,73.0,25.0,21.0,98.0,16.0,98.0,O3,SEDANG,DKI3
2019-06-15,57.0,24.0,27.0,112.0,24.0,112.0,O3,TIDAK SEHAT,DKI3
2019-06-16,66.0,24.0,24.0,107.0,17.0,107.0,O3,TIDAK SEHAT,DKI3
2019-06-17,75.0,25.0,24.0,93.0,14.0,93.0,O3,SEDANG,DKI3
2019-06-18,69.0,27.0,20.0,74.0,12.0,74.0,O3,SEDANG,DKI3
2019-06-19,80.0,27.0,19.0,92.0,16.0,92.0,O3,SEDANG,DKI5
2019-06-20,87.0,25.0,34.0,99.0,17.0,99.0,O3,SEDANG,DKI5
2019-06-21,79.0,27.0,23.0,103.0,13.0,103.0,O3,TIDAK SEHAT,DKI3
2019-06-22,80.0,28.0,19.0,133.0,15.0,133.0,O3,TIDAK SEHAT,DKI4
2019-06-23,72.0,26.0,20.0,134.0,17.0,134.0,O3,TIDAK SEHAT,DKI3
2019-06-24,79.0,27.0,20.0,103.0,13.0,103.0,O3,TIDAK SEHAT,DKI5
2019-06-25,89.0,26.0,25.0,89.0,14.0,89.0,PM10,SEDANG,DKI2
2019-06-26,84.0,27.0,21.0,80.0,15.0,84.0,PM10,SEDANG,DKI2
2019-06-27,81.0,26.0,25.0,142.0,17.0,142.0,O3,TIDAK SEHAT,DKI3
2019-06-28,69.0,29.0,28.0,143.0,21.0,143.0,O3,TIDAK SEHAT,DKI3
2019-06-29,69.0,29.0,26.0,173.0,17.0,173.0,O3,TIDAK SEHAT,DKI2
2019-06-30,64.0,27.0,16.0,83.0,12.0,83.0,O3,SEDANG,DKI3
2019-07-01,69.0,26.0,23.0,96.0,15.0,96.0,O3,SEDANG,DKI4
2019-07-02,71.0,26.0,24.0,108.0,15.0,108.0,O3,TIDAK SEHAT,DKI5
2019-07-03,71.0,28.0,21.0,87.0,16.0,87.0,O3,SEDANG,DKI5
2019-07-04,77.0,25.0,20.0,78.0,16.0,78.0,O3,SEDANG,DKI2
2019-07-05,67.0,26.0,23.0,91.0,13.0,91.0,O3,SEDANG,DKI2
2019-07-06,62.0,27.0,22.0,82.0,13.0,82.0,O3,SEDANG,DKI3
2019-07-07,63.0,26.0,12.0,58.0,7.0,63.0,PM10,SEDANG,DKI1
2019-07-08,61.0,27.0,17.0,84.0,10.0,84.0,O3,SEDANG,DKI3
2019-07-09,69.0,26.0,22.0,111.0,18.0,111.0,O3,TIDAK SEHAT,DKI2
2019-07-10,64.0,31.0,14.0,91.0,15.0,91.0,O3,SEDANG,DKI3
2019-07-11,71.0,28.0,20.0,63.0,14.0,71.0,PM10,SEDANG,DKI4
2019-07-12,67.0,28.0,17.0,77.0,13.0,77.0,O3,SEDANG,DKI3
2019-07-13,67.0,27.0,18.0,163.0,14.0,163.0,O3,TIDAK SEHAT,DKI4
2019-07-14,84.0,29.0,22.0,160.0,17.0,160.0,O3,TIDAK SEHAT,DKI4
2019-07-15,70.0,26.0,23.0,77.0,18.0,77.0,O3,SEDANG,DKI3
2019-07-16,78.0,27.0,24.0,92.0,19.0,92.0,O3,SEDANG,DKI4
2019-07-17,68.0,27.0,27.0,107.0,19.0,107.0,O3,TIDAK SEHAT,DKI5
2019-07-18,74.0,27.0,23.0,87.0,16.0,87.0,O3,SEDANG,DKI3
2019-07-19,68.0,28.0,26.0,58.0,18.0,68.0,PM10,SEDANG,DKI2
2019-07-20,75.0,27.0,22.0,113.0,22.0,113.0,O3,TIDAK SEHAT,DKI5
2019-07-21,79.0,27.0,18.0,91.0,12.0,91.0,O3,SEDANG,DKI2
2019-07-22,71.0,25.0,24.0,121.0,21.0,121.0,O3,TIDAK SEHAT,DKI5
2019-07-23,83.0,28.0,23.0,78.0,15.0,83.0,PM10,SEDANG,DKI2
2019-07-24,76.0,28.0,20.0,92.0,19.0,92.0,O3,SEDANG,DKI3
2019-07-25,79.0,28.0,37.0,124.0,25.0,124.0,O3,TIDAK SEHAT,DKI5
2019-07-26,83.0,28.0,21.0,96.0,21.0,96.0,O3,SEDANG,DKI3
2019-07-27,73.0,27.0,17.0,94.0,13.0,94.0,O3,SEDANG,DKI3
2019-07-28,90.0,27.0,17.0,115.0,13.0,115.0,O3,TIDAK SEHAT,DKI4
2019-07-29,75.0,27.0,27.0,129.0,17.0,129.0,O3,TIDAK SEHAT,DKI3
2019-07-30,83.0,27.0,26.0,99.0,15.0,99.0,O3,SEDANG,DKI2
2019-08-01,71.0,27.0,22.0,115.0,18.0,115.0,O3,TIDAK SEHAT,DKI5
2019-08-02,76.0,28.0,22.0,96.0,20.0,96.0,O3,SEDANG,DKI5
2019-08-03,77.0,28.0,20.0,92.0,19.0,92.0,O3,SEDANG,DKI5
2019-08-04,71.0,27.0,18.0,80.0,17.0,80.0,O3,SEDANG,DKI3
2019-08-05,64.0,28.0,0.0,117.0,22.0,117.0,O3,TIDAK SEHAT,DKI4
2019-08-06,66.0,29.0,20.0,140.0,18.0,140.0,O3,TIDAK SEHAT,DKI3
2019-08-07,79.0,28.0,22.0,127.0,14.0,127.0,O3,TIDAK SEHAT,DKI3
2019-08-08,98.0,22.0,24.0,146.0,21.0,146.0,O3,TIDAK SEHAT,DKI5
2019-08-09,74.0,29.0,21.0,119.0,18.0,119.0,O3,TIDAK SEHAT,DKI3
2019-08-10,82.0,29.0,24.0,100.0,18.0,100.0,O3,SEDANG,DKI3
2019-08-11,68.0,27.0,21.0,72.0,9.0,72.0,O3,SEDANG,DKI3
2019-08-12,71.0,27.0,17.0,73.0,10.0,73.0,O3,SEDANG,DKI3
2019-08-13,70.0,29.0,21.0,57.0,10.0,70.0,PM10,SEDANG,DKI2
2019-08-14,67.0,28.0,19.0,69.0,18.0,69.0,O3,SEDANG,DKI5
2019-08-15,72.0,28.0,22.0,102.0,17.0,102.0,O3,TIDAK SEHAT,DKI4
2019-08-16,92.0,28.0,48.0,207.0,19.0,207.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-08-17,71.0,27.0,22.0,174.0,14.0,174.0,O3,TIDAK SEHAT,DKI5
2019-08-18,69.0,27.0,25.0,108.0,10.0,108.0,O3,TIDAK SEHAT,DKI5
2019-08-19,71.0,29.0,25.0,185.0,19.0,185.0,O3,TIDAK SEHAT,DKI4
2019-08-20,75.0,31.0,23.0,171.0,18.0,171.0,O3,TIDAK SEHAT,DKI5
2019-08-21,70.0,30.0,20.0,76.0,11.0,76.0,O3,SEDANG,DKI3
2019-08-22,70.0,21.0,20.0,88.0,14.0,88.0,O3,SEDANG,DKI5
2019-08-23,81.0,28.0,29.0,201.0,18.0,201.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-08-24,77.0,28.0,22.0,171.0,19.0,171.0,O3,TIDAK SEHAT,DKI5
2019-08-25,66.0,29.0,17.0,128.0,12.0,128.0,O3,TIDAK SEHAT,DKI5
2019-08-26,78.0,30.0,22.0,184.0,16.0,184.0,O3,TIDAK SEHAT,DKI5
2019-08-27,79.0,35.0,24.0,149.0,22.0,149.0,O3,TIDAK SEHAT,DKI5
2019-08-28,69.0,27.0,28.0,108.0,17.0,108.0,O3,TIDAK SEHAT,DKI5
2019-08-29,76.0,28.0,28.0,132.0,14.0,132.0,O3,TIDAK SEHAT,DKI5
2019-08-30,72.0,30.0,22.0,96.0,12.0,96.0,O3,SEDANG,DKI5
2019-08-31,76.0,29.0,30.0,78.0,15.0,78.0,O3,SEDANG,DKI3
2019-09-01,74.0,22.0,26.0,109.0,10.0,109.0,O3,TIDAK SEHAT,DKI5
2019-09-02,71.0,20.0,24.0,187.0,16.0,187.0,O3,TIDAK SEHAT,DKI5
2019-09-03,73.0,31.0,20.0,141.0,20.0,141.0,O3,TIDAK SEHAT,DKI3
2019-09-04,78.0,30.0,24.0,144.0,13.0,144.0,O3,TIDAK SEHAT,DKI5
2019-09-05,75.0,30.0,26.0,113.0,12.0,113.0,O3,TIDAK SEHAT,DKI5
2019-09-06,74.0,30.0,23.0,127.0,15.0,127.0,O3,TIDAK SEHAT,DKI3
2019-09-07,73.0,30.0,26.0,127.0,15.0,127.0,O3,TIDAK SEHAT,DKI5
2019-09-08,65.0,31.0,20.0,126.0,11.0,126.0,O3,TIDAK SEHAT,DKI5
2019-09-09,67.0,29.0,20.0,106.0,14.0,106.0,O3,TIDAK SEHAT,DKI3
2019-09-10,70.0,30.0,21.0,91.0,13.0,91.0,O3,SEDANG,DKI5
2019-09-11,75.0,32.0,25.0,160.0,16.0,160.0,O3,TIDAK SEHAT,DKI5
2019-09-12,78.0,30.0,25.0,143.0,18.0,143.0,O3,TIDAK SEHAT,DKI5
2019-09-13,84.0,33.0,23.0,156.0,18.0,156.0,O3,TIDAK SEHAT,DKI5
2019-09-14,76.0,32.0,21.0,156.0,15.0,156.0,O3,TIDAK SEHAT,DKI5
2019-09-15,74.0,31.0,22.0,99.0,14.0,99.0,O3,SEDANG,DKI5
2019-09-16,67.0,30.0,24.0,74.0,10.0,74.0,O3,SEDANG,DKI5
2019-09-17,66.0,32.0,21.0,77.0,14.0,77.0,O3,SEDANG,DKI5
2019-09-18,71.0,32.0,22.0,132.0,16.0,132.0,O3,TIDAK SEHAT,DKI3
2019-09-19,70.0,32.0,25.0,107.0,12.0,107.0,O3,TIDAK SEHAT,DKI5
2019-09-20,66.0,31.0,19.0,91.0,13.0,91.0,O3,SEDANG,DKI5
2019-09-21,63.0,34.0,16.0,169.0,14.0,169.0,O3,TIDAK SEHAT,DKI5
2019-09-22,78.0,32.0,16.0,153.0,12.0,153.0,O3,TIDAK SEHAT,DKI5
2019-09-23,70.0,33.0,18.0,87.0,12.0,87.0,O3,SEDANG,DKI5
2019-09-24,73.0,32.0,18.0,112.0,12.0,112.0,O3,TIDAK SEHAT,DKI5
2019-09-25,78.0,26.0,24.0,174.0,17.0,174.0,O3,TIDAK SEHAT,DKI5
2019-09-26,74.0,31.0,21.0,110.0,14.0,110.0,O3,TIDAK SEHAT,DKI5
2019-09-27,72.0,31.0,23.0,131.0,16.0,131.0,O3,TIDAK SEHAT,DKI5
2019-09-28,63.0,33.0,18.0,102.0,10.0,102.0,O3,TIDAK SEHAT,DKI5
2019-09-29,75.0,31.0,19.0,115.0,14.0,115.0,O3,TIDAK SEHAT,DKI5
2019-09-30,71.0,31.0,18.0,146.0,14.0,146.0,O3,TIDAK SEHAT,DKI5
2019-10-01,134.0,33.0,20.0,184.0,16.0,184.0,O3,TIDAK SEHAT,DKI5
2019-10-02,79.0,34.0,15.0,153.0,16.0,153.0,O3,TIDAK SEHAT,DKI5
2019-10-03,78.0,31.0,19.0,138.0,21.0,138.0,O3,TIDAK SEHAT,DKI5
2019-10-04,76.0,33.0,19.0,169.0,23.0,169.0,O3,TIDAK SEHAT,DKI5
2019-10-05,73.0,51.0,14.0,89.0,38.0,89.0,O3,SEDANG,DKI5
2019-10-06,62.0,31.0,10.0,164.0,8.0,164.0,O3,TIDAK SEHAT,DKI5
2019-10-07,73.0,33.0,15.0,100.0,11.0,100.0,O3,SEDANG,DKI5
2019-10-08,90.0,34.0,22.0,138.0,13.0,138.0,O3,TIDAK SEHAT,DKI5
2019-10-09,68.0,31.0,19.0,130.0,16.0,130.0,O3,TIDAK SEHAT,DKI3
2019-10-10,73.0,32.0,20.0,173.0,18.0,173.0,O3,TIDAK SEHAT,DKI5
2019-10-11,80.0,33.0,21.0,207.0,24.0,207.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-10-12,77.0,33.0,31.0,177.0,14.0,177.0,O3,TIDAK SEHAT,DKI5
2019-10-13,70.0,33.0,17.0,173.0,13.0,173.0,O3,TIDAK SEHAT,DKI5
2019-10-14,79.0,34.0,18.0,156.0,13.0,156.0,O3,TIDAK SEHAT,DKI5
2019-10-15,64.0,32.0,18.0,178.0,14.0,178.0,O3,TIDAK SEHAT,DKI5
2019-10-16,74.0,31.0,23.0,144.0,17.0,144.0,O3,TIDAK SEHAT,DKI5
2019-10-17,64.0,31.0,20.0,156.0,12.0,156.0,O3,TIDAK SEHAT,DKI5
2019-10-18,60.0,33.0,17.0,104.0,14.0,104.0,O3,TIDAK SEHAT,DKI3
2019-10-19,75.0,32.0,19.0,78.0,11.0,78.0,O3,SEDANG,DKI3
2019-10-20,71.0,32.0,24.0,147.0,12.0,147.0,O3,TIDAK SEHAT,DKI5
2019-10-21,73.0,33.0,40.0,87.0,11.0,87.0,O3,SEDANG,DKI5
2019-10-22,70.0,33.0,16.0,135.0,16.0,135.0,O3,TIDAK SEHAT,DKI5
2019-10-23,70.0,33.0,20.0,140.0,17.0,140.0,O3,TIDAK SEHAT,DKI5
2019-10-24,77.0,34.0,18.0,129.0,18.0,129.0,O3,TIDAK SEHAT,DKI3
2019-10-25,75.0,33.0,19.0,172.0,12.0,172.0,O3,TIDAK SEHAT,DKI4
2019-10-26,75.0,34.0,19.0,180.0,15.0,180.0,O3,TIDAK SEHAT,DKI5
2019-10-27,83.0,34.0,28.0,153.0,12.0,153.0,O3,TIDAK SEHAT,DKI5
2019-10-28,68.0,19.0,21.0,121.0,15.0,121.0,O3,TIDAK SEHAT,DKI3
2019-10-29,85.0,34.0,30.0,97.0,14.0,97.0,O3,SEDANG,DKI3
2019-10-30,69.0,34.0,21.0,171.0,16.0,171.0,O3,TIDAK SEHAT,DKI5
2019-10-31,76.0,35.0,18.0,120.0,14.0,120.0,O3,TIDAK SEHAT,DKI3
2019-11-01,55.0,34.0,16.0,120.0,14.0,120.0,O3,TIDAK SEHAT,DKI2
2019-11-02,59.0,32.0,17.0,87.0,13.0,87.0,O3,SEDANG,DKI2
2019-11-03,58.0,34.0,14.0,92.0,12.0,92.0,O3,SEDANG,DKI5
2019-11-04,57.0,34.0,16.0,137.0,12.0,137.0,O3,TIDAK SEHAT,DKI2
2019-11-05,70.0,34.0,19.0,193.0,17.0,193.0,O3,TIDAK SEHAT,DKI5
2019-11-06,65.0,33.0,27.0,156.0,17.0,156.0,O3,TIDAK SEHAT,DKI5
2019-11-07,68.0,35.0,24.0,209.0,21.0,209.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-11-08,85.0,35.0,26.0,150.0,24.0,150.0,O3,TIDAK SEHAT,DKI4
2019-11-09,81.0,38.0,17.0,220.0,16.0,220.0,O3,SANGAT TIDAK SEHAT,DKI5
2019-11-10,80.0,35.0,16.0,183.0,20.0,183.0,O3,TIDAK SEHAT,DKI5
2019-11-11,70.0,36.0,13.0,162.0,18.0,162.0,O3,TIDAK SEHAT,DKI4
2019-11-12,71.0,22.0,22.0,134.0,16.0,134.0,O3,TIDAK SEHAT,DKI5
2019-11-13,80.0,35.0,34.0,125.0,20.0,125.0,O3,TIDAK SEHAT,DKI5
2019-11-14,76.0,34.0,32.0,60.0,15.0,76.0,PM10,SEDANG,DKI2
2019-11-15,73.0,37.0,33.0,94.0,11.0,94.0,O3,SEDANG,DKI4
2019-11-16,66.0,36.0,20.0,81.0,12.0,81.0,O3,SEDANG,DKI3
2019-11-17,63.0,35.0,20.0,126.0,14.0,126.0,O3,TIDAK SEHAT,DKI5
2019-11-18,69.0,35.0,17.0,165.0,22.0,165.0,O3,TIDAK SEHAT,DKI5
2019-11-19,72.0,35.0,21.0,100.0,17.0,100.0,O3,SEDANG,DKI5
2019-11-20,53.0,21.0,18.0,134.0,15.0,134.0,O3,TIDAK SEHAT,DKI3
2019-11-21,72.0,36.0,21.0,103.0,14.0,103.0,O3,TIDAK SEHAT,DKI2
2019-11-22,60.0,35.0,27.0,112.0,17.0,112.0,O3,TIDAK SEHAT,DKI2
2019-11-23,85.0,36.0,34.0,146.0,19.0,146.0,O3,TIDAK SEHAT,DKI5
2019-11-24,68.0,37.0,27.0,167.0,13.0,167.0,O3,TIDAK SEHAT,DKI5
2019-11-25,67.0,36.0,23.0,160.0,18.0,160.0,O3,TIDAK SEHAT,DKI5
2019-11-26,81.0,35.0,30.0,125.0,15.0,125.0,O3,TIDAK SEHAT,DKI5
2019-11-27,70.0,34.0,38.0,101.0,12.0,101.0,O3,TIDAK SEHAT,DKI5
2019-11-28,71.0,36.0,28.0,106.0,14.0,106.0,O3,TIDAK SEHAT,DKI3
2019-11-29,63.0,35.0,25.0,124.0,11.0,124.0,O3,TIDAK SEHAT,DKI4
2019-11-30,56.0,34.0,26.0,111.0,13.0,111.0,O3,TIDAK SEHAT,DKI4
2019-12-01,63.0,34.0,30.0,117.0,10.0,117.0,O3,TIDAK SEHAT,DKI4
2019-12-02,53.0,35.0,21.0,136.0,14.0,136.0,O3,TIDAK SEHAT,DKI5
2019-12-03,68.0,23.0,28.0,107.0,16.0,107.0,O3,TIDAK SEHAT,DKI5
2019-12-04,61.0,36.0,29.0,125.0,13.0,125.0,O3,TIDAK SEHAT,DKI4
2019-12-05,61.0,34.0,22.0,143.0,13.0,143.0,O3,TIDAK SEHAT,DKI4
2019-12-06,61.0,35.0,25.0,159.0,11.0,159.0,O3,TIDAK SEHAT,DKI4
2019-12-07,48.0,35.0,20.0,86.0,10.0,86.0,O3,SEDANG,DKI4
